201.9508	0.00886
201.9549	0.00886
201.959	0.00886
201.9631	0.00886
201.9672	0.00886
201.9712	0.00887
201.9753	0.00887
201.9794	0.00887
201.9835	0.00887
201.9876	0.00887
201.9916	0.00887
201.9957	0.00887
201.9998	0.00888
202.0039	0.00888
202.008	0.00888
202.012	0.00888
202.0161	0.00888
202.0202	0.00888
202.0243	0.00888
202.0284	0.00888
202.0324	0.00888
202.0365	0.00888
202.0406	0.00888
202.0447	0.00888
202.0488	0.00888
202.0529	0.00888
202.0569	0.00889
202.061	0.00889
202.0651	0.00889
202.0692	0.00889
202.0733	0.00889
202.0774	0.00889
202.0814	0.00889
202.0855	0.00889
202.0896	0.00889
202.0937	0.00889
202.0978	0.00889
202.1019	0.00889
202.1059	0.00889
202.11	0.00889
202.1141	0.00889
202.1182	0.00889
202.1223	0.00889
202.1264	0.00889
202.1305	0.00889
202.1345	0.00889
202.1386	0.00889
202.1427	0.00889
202.1468	0.00889
202.1509	0.0089
202.155	0.0089
202.1591	0.0089
202.1631	0.0089
202.1672	0.0089
202.1713	0.0089
202.1754	0.0089
202.1795	0.0089
202.1836	0.0089
202.1877	0.0089
202.1918	0.0089
202.1958	0.0089
202.1999	0.0089
202.204	0.0089
202.2081	0.0089
202.2122	0.0089
202.2163	0.0089
202.2204	0.0089
202.2245	0.0089
202.2286	0.0089
202.2326	0.0089
202.2367	0.00891
202.2408	0.00891
202.2449	0.00891
202.249	0.00891
202.2531	0.00891
202.2572	0.00891
202.2613	0.00891
202.2654	0.00891
202.2695	0.00891
202.2736	0.00891
202.2776	0.00891
202.2817	0.00891
202.2858	0.00891
202.2899	0.00891
202.294	0.00891
202.2981	0.00891
202.3022	0.00891
202.3063	0.00891
202.3104	0.00891
202.3145	0.00891
202.3186	0.00891
202.3227	0.00891
202.3268	0.00892
202.3309	0.00892
202.3349	0.00892
202.339	0.00892
202.3431	0.00892
202.3472	0.00892
202.3513	0.00892
202.3554	0.00892
202.3595	0.00892
202.3636	0.00892
202.3677	0.00892
202.3718	0.00892
202.3759	0.00892
202.38	0.00892
202.3841	0.00893
202.3882	0.00893
202.3923	0.00893
202.3964	0.00893
202.4005	0.00894
202.4046	0.00894
202.4087	0.00894
202.4128	0.00894
202.4169	0.00894
202.421	0.00895
202.4251	0.00895
202.4291	0.00895
202.4332	0.00895
202.4373	0.00895
202.4414	0.00896
202.4455	0.00896
202.4496	0.00896
202.4537	0.00896
202.4578	0.00896
202.4619	0.00897
202.466	0.00897
202.4701	0.00897
202.4742	0.00897
202.4783	0.00897
202.4824	0.00898
202.4865	0.00898
202.4906	0.00898
202.4947	0.00898
202.4988	0.00898
202.5029	0.00899
202.507	0.00899
202.5111	0.00899
202.5152	0.00899
202.5193	0.00899
202.5234	0.009
202.5275	0.009
202.5316	0.009
202.5357	0.009
202.5398	0.009
202.544	0.00901
202.5481	0.00901
202.5522	0.00901
202.5563	0.00901
202.5604	0.00901
202.5645	0.00902
202.5686	0.00902
202.5727	0.00902
202.5768	0.00902
202.5809	0.00903
202.585	0.00903
202.5891	0.00903
202.5932	0.00903
202.5973	0.00903
202.6014	0.00904
202.6055	0.00904
202.6096	0.00904
202.6137	0.00904
202.6178	0.00904
202.6219	0.00905
202.626	0.00905
202.6301	0.00905
202.6342	0.00905
202.6384	0.00905
202.6425	0.00906
202.6466	0.00906
202.6507	0.00906
202.6548	0.00906
202.6589	0.00906
202.663	0.00907
202.6671	0.00907
202.6712	0.00907
202.6753	0.00907
202.6794	0.00907
202.6835	0.00908
202.6876	0.00908
202.6917	0.00908
202.6959	0.00908
202.7	0.00908
202.7041	0.00909
202.7082	0.00909
202.7123	0.00909
202.7164	0.00909
202.7205	0.0091
202.7246	0.0091
202.7287	0.0091
202.7328	0.0091
202.7369	0.00911
202.7411	0.00911
202.7452	0.00912
202.7493	0.00912
202.7534	0.00913
202.7575	0.00913
202.7616	0.00913
202.7657	0.00914
202.7698	0.00914
202.7739	0.00915
202.7781	0.00915
202.7822	0.00916
202.7863	0.00916
202.7904	0.00917
202.7945	0.00917
202.7986	0.00917
202.8027	0.00918
202.8068	0.00918
202.811	0.00919
202.8151	0.00919
202.8192	0.0092
202.8233	0.0092
202.8274	0.00921
202.8315	0.00921
202.8356	0.00921
202.8398	0.00922
202.8439	0.00922
202.848	0.00923
202.8521	0.00923
202.8562	0.00924
202.8603	0.00924
202.8644	0.00925
202.8686	0.00925
202.8727	0.00925
202.8768	0.00926
202.8809	0.00926
202.885	0.00927
202.8891	0.00927
202.8933	0.00928
202.8974	0.00928
202.9015	0.00929
202.9056	0.00929
202.9097	0.00929
202.9138	0.0093
202.918	0.0093
202.9221	0.00931
202.9262	0.00931
202.9303	0.00932
202.9344	0.00932
202.9386	0.00933
202.9427	0.00933
202.9468	0.00933
202.9509	0.00934
202.955	0.00934
202.9591	0.00935
202.9633	0.00935
202.9674	0.00936
202.9715	0.00936
202.9756	0.00937
202.9797	0.00937
202.9839	0.00937
202.988	0.00938
202.9921	0.00938
202.9962	0.00939
203.0003	0.00939
203.0045	0.0094
203.0086	0.0094
203.0127	0.00941
203.0168	0.00941
203.021	0.00941
203.0251	0.00942
203.0292	0.00942
203.0333	0.00943
203.0374	0.00943
203.0416	0.00944
203.0457	0.00944
203.0498	0.00945
203.0539	0.00945
203.0581	0.00946
203.0622	0.00946
203.0663	0.00946
203.0704	0.00947
203.0745	0.00947
203.0787	0.00948
203.0828	0.00948
203.0869	0.00949
203.091	0.00949
203.0952	0.00949
203.0993	0.0095
203.1034	0.0095
203.1075	0.00951
203.1117	0.00951
203.1158	0.00952
203.1199	0.00952
203.124	0.00952
203.1282	0.00953
203.1323	0.00953
203.1364	0.00954
203.1406	0.00954
203.1447	0.00954
203.1488	0.00955
203.1529	0.00955
203.1571	0.00956
203.1612	0.00956
203.1653	0.00957
203.1694	0.00957
203.1736	0.00957
203.1777	0.00958
203.1818	0.00958
203.186	0.00959
203.1901	0.00959
203.1942	0.00959
203.1983	0.0096
203.2025	0.0096
203.2066	0.00961
203.2107	0.00961
203.2149	0.00961
203.219	0.00962
203.2231	0.00962
203.2272	0.00963
203.2314	0.00963
203.2355	0.00964
203.2396	0.00964
203.2438	0.00964
203.2479	0.00965
203.252	0.00965
203.2562	0.00966
203.2603	0.00966
203.2644	0.00966
203.2686	0.00967
203.2727	0.00967
203.2768	0.00968
203.281	0.00968
203.2851	0.00968
203.2892	0.00969
203.2934	0.00969
203.2975	0.0097
203.3016	0.0097
203.3058	0.00971
203.3099	0.00971
203.314	0.00971
203.3182	0.00972
203.3223	0.00972
203.3264	0.00973
203.3306	0.00973
203.3347	0.00973
203.3388	0.00974
203.343	0.00974
203.3471	0.00975
203.3512	0.00975
203.3554	0.00976
203.3595	0.00976
203.3636	0.00976
203.3678	0.00977
203.3719	0.00977
203.376	0.00978
203.3802	0.00978
203.3843	0.00978
203.3885	0.00979
203.3926	0.00979
203.3967	0.0098
203.4009	0.0098
203.405	0.0098
203.4091	0.00981
203.4133	0.00981
203.4174	0.00982
203.4216	0.00982
203.4257	0.00983
203.4298	0.00983
203.434	0.00983
203.4381	0.00984
203.4422	0.00984
203.4464	0.00985
203.4505	0.00985
203.4547	0.00986
203.4588	0.00986
203.4629	0.00987
203.4671	0.00987
203.4712	0.00988
203.4754	0.00988
203.4795	0.00989
203.4836	0.00989
203.4878	0.0099
203.4919	0.0099
203.4961	0.00991
203.5002	0.00991
203.5043	0.00992
203.5085	0.00992
203.5126	0.00993
203.5168	0.00993
